N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,20,"[400, 400, 400]",0.2,0.2,5,22,0.963631804412064,0.9612733042295297,0.5889864986498649,model_mofa_prune_0.01,0.01,0.2510349112762195,0.38644265570952147
100,20,"[400, 400, 400]",0.2,0.2,7,20,0.9855558220669055,0.9864876033548586,0.5623294329432944,model_mofa_prune_0.01,0.01,0.22439420281451367,0.36530042381964445
100,20,"[400, 400, 400]",0.2,0.2,8,21,0.9880684683039863,0.9900603116117253,0.6227542754275427,model_mofa_prune_0.01,0.01,0.26303435262399916,0.388492047091091
100,20,"[400, 400, 400]",0.2,0.2,11,20,0.9893830962930594,0.9918264789788656,0.6100600060006001,model_mofa_prune_0.01,0.01,0.26906597815606875,0.3879681274556875
100,20,"[400, 400, 400]",0.2,0.2,6,20,0.985303835281114,0.9854791846678214,0.5978163816381639,model_mofa_prune_0.01,0.01,0.28929080129495227,0.4053204530467652
100,20,"[400, 400, 400]",0.2,0.2,9,23,0.9696204006167749,0.9695786036974032,0.6154953495349533,model_mofa_prune_0.01,0.01,0.2544333427682586,0.3795097768203441
100,20,"[400, 400, 400]",0.2,0.2,13,21,0.9853038900991334,0.9935615432108867,0.6589876987698768,model_mofa_prune_0.01,0.01,0.2925824961164882,0.4174846075274895
100,20,"[400, 400, 400]",0.2,0.2,10,20,0.9821536117259342,0.9822906615672753,0.6102502250225023,model_mofa_prune_0.01,0.01,0.2765796438924076,0.40063498115783874
100,20,"[400, 400, 400]",0.2,0.2,12,19,0.9835798435845211,0.9848141828190965,0.6605334533453345,model_mofa_prune_0.01,0.01,0.3023246802662625,0.43423280630404953
100,20,"[400, 400, 400]",0.2,0.2,14,20,0.9641224228821456,0.9656446282855756,0.5213579357935794,model_mofa_prune_0.01,0.01,0.1978159627413882,0.34557146476388045
100,20,"[400, 400, 400]",0.2,0.2,15,20,0.9845996141046988,0.9851180201803225,0.5818025802580258,model_mofa_prune_0.01,0.01,0.2139266653655075,0.367232663693923
100,20,"[400, 400, 400]",0.2,0.2,16,20,0.977221108815527,0.9757254396436493,0.6173555355535554,model_mofa_prune_0.01,0.01,0.25443127602857274,0.39115778967893533
100,20,"[400, 400, 400]",0.2,0.2,17,20,0.9389135156830495,0.9628351544613752,0.6129690969096908,model_mofa_prune_0.01,0.01,0.26724962501311555,0.3960531209220544
100,20,"[400, 400, 400]",0.2,0.2,19,20,0.9857620716160459,0.986526332756718,0.5629396939693969,model_mofa_prune_0.01,0.01,0.2284665813599199,0.366992456345541
100,25,"[400, 400, 400]",0.2,0.2,0,24,0.9713412498017604,0.9714756603799818,0.5481711371137112,model_mofa_prune_0.01,0.01,0.2107761466486754,0.33856096670374386
100,20,"[400, 400, 400]",0.2,0.2,18,22,0.9425249940039526,0.95917916711258,0.6063444344434442,model_mofa_prune_0.01,0.01,0.25479800986023926,0.38465804089726735
100,25,"[400, 400, 400]",0.2,0.2,2,24,0.9722412378797491,0.9721940533995864,0.5505161716171617,model_mofa_prune_0.01,0.01,0.20725780281883807,0.3540356902201827
100,25,"[400, 400, 400]",0.2,0.2,1,23,0.9265182731903258,0.927610104667771,0.53479699969997,model_mofa_prune_0.01,0.01,0.2050868933528483,0.3502360645573952
100,25,"[400, 400, 400]",0.2,0.2,3,23,0.9361735353969977,0.956255011615614,0.5878547854785477,model_mofa_prune_0.01,0.01,0.24944437592978655,0.37888577552528374
100,25,"[400, 400, 400]",0.2,0.2,4,24,0.97527719053456,0.9772760683538173,0.5601588958895889,model_mofa_prune_0.01,0.01,0.21670103407324187,0.3513383032722027
100,25,"[400, 400, 400]",0.2,0.2,5,26,0.9910499323794452,0.9932037524972854,0.550505610561056,model_mofa_prune_0.01,0.01,0.21356042618573903,0.3560948376310243
100,25,"[400, 400, 400]",0.2,0.2,7,23,0.9608549496145505,0.9659660462133367,0.5470689468946894,model_mofa_prune_0.01,0.01,0.21221089841706509,0.34558675043743853
100,25,"[400, 400, 400]",0.2,0.2,8,23,0.9672602007143628,0.9680024171517424,0.5643463546354635,model_mofa_prune_0.01,0.01,0.25372243485107737,0.3707833548846475
100,25,"[400, 400, 400]",0.2,0.2,9,24,0.9604983438495077,0.9607905399188746,0.5583366336633663,model_mofa_prune_0.01,0.01,0.24002643785345082,0.34879004717019485
100,25,"[400, 400, 400]",0.2,0.2,6,21,0.8450088314354955,0.8500193589479061,0.5511114311431142,model_mofa_prune_0.01,0.01,0.22462192199445682,0.35089522560211933
100,25,"[400, 400, 400]",0.2,0.2,10,25,0.9790088216645656,0.9804137135142272,0.5423822382238224,model_mofa_prune_0.01,0.01,0.1944339050120523,0.34484292602170136
