N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,10,"[400, 400, 400]",0.2,0.2,15,10,0.9683614203167338,0.9688643674007197,0.9591791179117912,model_cling_AD_fast_new,,0.8025495366939229,0.6362708034775427
100,10,"[400, 400, 400]",0.2,0.2,17,10,0.9283198895593184,0.9255277668373086,0.8727032703270327,model_cling_AD_fast_new,,0.6115288594892526,0.590865498820201
100,10,"[400, 400, 400]",0.2,0.2,16,10,0.9169416485396215,0.9458179733989855,0.8403804380438042,model_cling_AD_fast_new,,0.6850474634892092,0.5985581579209337
100,10,"[400, 400, 400]",0.2,0.2,18,10,0.9816987646864707,0.9816509484476154,0.9129636963696368,model_cling_AD_fast_new,,0.7291155964586531,0.6219577972186983
100,10,"[400, 400, 400]",0.2,0.2,19,10,0.9648276730148773,0.967521866965588,0.8826414641464145,model_cling_AD_fast_new,,0.6752248500615696,0.6143553164546438
100,15,"[400, 400, 400]",0.2,0.2,1,15,0.9690820864399462,0.9682194475368031,0.8290413041304131,model_cling_AD_fast_new,,0.6224595651286609,0.569980623444894
100,15,"[400, 400, 400]",0.2,0.2,0,15,0.9708584751649179,0.971754908492491,0.8411713171317132,model_cling_AD_fast_new,,0.6738503496549115,0.589565320145027
100,15,"[400, 400, 400]",0.2,0.2,2,15,0.9833088600589991,0.9929677311838508,0.8495809580958095,model_cling_AD_fast_new,,0.6477010584309981,0.5887533277514928
100,15,"[400, 400, 400]",0.2,0.2,3,15,0.9669118693551518,0.9689317811887598,0.9097893789378938,model_cling_AD_fast_new,,0.7425178032601827,0.6211478108119219
100,15,"[400, 400, 400]",0.2,0.2,4,15,0.9808135552846718,0.9815519049210598,0.9322412241224123,model_cling_AD_fast_new,,0.7859627977189234,0.6320611207992042
100,15,"[400, 400, 400]",0.2,0.2,5,15,0.7685658861874606,0.47342372057993665,0.7751535153515349,model_cling_AD_fast_new,,0.5174093158940916,0.5417253699420107
100,15,"[400, 400, 400]",0.2,0.2,6,15,0.9798759288277464,0.9807675015838302,0.9002452245224521,model_cling_AD_fast_new,,0.7206713899557733,0.6062313811466354
100,15,"[400, 400, 400]",0.2,0.2,7,15,0.9772018637164277,0.9772255209647365,0.9165060506050605,model_cling_AD_fast_new,,0.692450311786368,0.6099420280619782
100,15,"[400, 400, 400]",0.2,0.2,8,15,0.9796147988181084,0.9812804767833668,0.908241224122412,model_cling_AD_fast_new,,0.7512925659323756,0.6263570980693769
100,15,"[400, 400, 400]",0.2,0.2,9,15,0.9896455647170413,0.9898435870312544,0.9269694969496949,model_cling_AD_fast_new,,0.743295671732947,0.612170494832851
100,15,"[400, 400, 400]",0.2,0.2,10,15,0.9781987211324635,0.9801003408601671,0.9096605660566055,model_cling_AD_fast_new,,0.7213658818413186,0.6120418515100449
100,15,"[400, 400, 400]",0.2,0.2,11,15,0.983658041034594,0.9832617843599599,0.8307694769476945,model_cling_AD_fast_new,,0.6073501242999233,0.5645701373413174
100,15,"[400, 400, 400]",0.2,0.2,12,15,0.9744572042437033,0.9748470684843299,0.9187118711871186,model_cling_AD_fast_new,,0.7511566531064455,0.6192491674107834
100,15,"[400, 400, 400]",0.2,0.2,13,15,0.9684881751795013,0.9775541563146626,0.909160516051605,model_cling_AD_fast_new,,0.7561995646723102,0.6318890936201137
100,15,"[400, 400, 400]",0.2,0.2,14,15,0.9781848979941623,0.9795437934700315,0.9203584358435843,model_cling_AD_fast_new,,0.7843796983476119,0.6204920989044855
100,15,"[400, 400, 400]",0.2,0.2,15,15,0.9804365935802224,0.9813611867007891,0.9611361136113611,model_cling_AD_fast_new,,0.8699348314581876,0.6537323375875478
100,15,"[400, 400, 400]",0.2,0.2,16,15,0.9689128789034754,0.9890606581812166,0.89822102210221,model_cling_AD_fast_new,,0.7180329416929235,0.6038783087855026
100,15,"[400, 400, 400]",0.2,0.2,17,15,0.971839399951684,0.9813398743802472,0.8536317631763174,model_cling_AD_fast_new,,0.6463587057552502,0.5732956063928104
100,15,"[400, 400, 400]",0.2,0.2,18,15,0.9828830884955742,0.9839295493355913,0.8764604460446043,model_cling_AD_fast_new,,0.6419775824235635,0.5902771513483839
100,15,"[400, 400, 400]",0.2,0.2,19,15,0.9822803339690079,0.9827110464914921,0.90628902890289,model_cling_AD_fast_new,,0.7138206678981727,0.626054402985228
100,20,"[400, 400, 400]",0.2,0.2,1,20,0.9771771900493106,0.9841311998320194,0.9401932193219322,model_cling_AD_fast_new,,0.8229792224489556,0.6273397275066119
100,20,"[400, 400, 400]",0.2,0.2,0,20,0.9753508443206428,0.9775002413382443,0.8893507350735073,model_cling_AD_fast_new,,0.7309657267302687,0.6105093123975337
100,20,"[400, 400, 400]",0.2,0.2,2,20,0.983597980899159,0.9849347444743013,0.8255283528352836,model_cling_AD_fast_new,,0.6156927203798276,0.5887040850215468
100,20,"[400, 400, 400]",0.2,0.2,3,20,0.9894106012059641,0.9977340649543038,0.989065106510651,model_cling_AD_fast_new,,0.909555494855842,0.670497418523784
100,20,"[400, 400, 400]",0.2,0.2,4,20,0.9867524777902966,0.9869590492821557,0.890188418841884,model_cling_AD_fast_new,,0.7449321168877149,0.6117873555264204
100,20,"[400, 400, 400]",0.2,0.2,5,20,0.7859490515586098,0.5126163776093382,0.909176117611761,model_cling_AD_fast_new,,0.7300874963883663,0.6056488616923769
100,20,"[400, 400, 400]",0.2,0.2,6,20,0.9853217015542679,0.9854554041556395,0.855030903090309,model_cling_AD_fast_new,,0.638401950116665,0.5838839401936057
100,20,"[400, 400, 400]",0.2,0.2,7,20,0.9839505012431667,0.9858723148658557,0.8668952895289529,model_cling_AD_fast_new,,0.6763657297177611,0.6063461357747341
100,20,"[400, 400, 400]",0.2,0.2,8,20,0.9931491316512973,0.9983391087443891,0.9097041704170415,model_cling_AD_fast_new,,0.7397025047565661,0.6101897010283245
100,20,"[400, 400, 400]",0.2,0.2,9,20,0.988831350810393,0.9897449082430516,0.8072967296729672,model_cling_AD_fast_new,,0.5846533783355544,0.584658788582224
100,20,"[400, 400, 400]",0.2,0.2,10,20,0.9815036205276678,0.981653369005492,0.9452703270327032,model_cling_AD_fast_new,,0.8048416438918822,0.6396728374651007
100,20,"[400, 400, 400]",0.2,0.2,11,20,0.9894790663937157,0.9918916416447758,0.8776357635763574,model_cling_AD_fast_new,,0.6757980002420916,0.5889710575041662
100,20,"[400, 400, 400]",0.2,0.2,12,20,0.9921878699868651,0.9929560908277111,0.9344158415841581,model_cling_AD_fast_new,,0.7706425132569006,0.6269709075963146
100,20,"[400, 400, 400]",0.2,0.2,13,20,0.9860443316465283,0.987039099645825,0.9237629762976297,model_cling_AD_fast_new,,0.7662140260363455,0.6290519223728084
100,20,"[400, 400, 400]",0.2,0.2,14,20,0.9821303084089416,0.9820146383201912,0.8262070207020701,model_cling_AD_fast_new,,0.6171370466177208,0.5705819956638648
100,20,"[400, 400, 400]",0.2,0.2,15,20,0.9846481611706243,0.9851676017576727,0.8807830783078305,model_cling_AD_fast_new,,0.6877458661757962,0.5898452915645858
100,20,"[400, 400, 400]",0.2,0.2,16,20,0.9874694662447489,0.9871208188528477,0.9109426942694269,model_cling_AD_fast_new,,0.7596819201278819,0.6128761251271552
100,20,"[400, 400, 400]",0.2,0.2,17,20,0.9691123678719883,0.9908828628536767,0.8925412541254124,model_cling_AD_fast_new,,0.7363737402250912,0.6070391273596487
100,20,"[400, 400, 400]",0.2,0.2,18,20,0.9909646889836173,0.9917537798512539,0.8746846684668466,model_cling_AD_fast_new,,0.7062946533987217,0.5951134326118972
100,20,"[400, 400, 400]",0.2,0.2,19,20,0.9846657247475258,0.9870493504576475,0.9321926192619261,model_cling_AD_fast_new,,0.8031509438070301,0.6332962517814659
100,25,"[400, 400, 400]",0.2,0.2,0,25,0.9820374002398973,0.9831133211761254,0.9152177617761775,model_cling_AD_fast_new,,0.7956125821056643,0.6332701790165758
100,25,"[400, 400, 400]",0.2,0.2,3,25,0.9864770271504577,0.9936270197944296,0.9664134413441343,model_cling_AD_fast_new,,0.8640750811449842,0.6549511133644418
100,25,"[400, 400, 400]",0.2,0.2,1,25,0.9814452322840125,0.9822104353377633,0.971750615061506,model_cling_AD_fast_new,,0.8570704516749864,0.6486621504124771
100,25,"[400, 400, 400]",0.2,0.2,2,24,0.9733082322745746,0.9726606775480601,0.9096967296729672,model_cling_AD_fast_new,,0.7766995081785638,0.612891341953551
100,25,"[400, 400, 400]",0.2,0.2,4,24,0.9858070992385924,0.9906812367027148,0.8820891689168916,model_cling_AD_fast_new,,0.7473376607328774,0.5955452062876034
100,25,"[400, 400, 400]",0.2,0.2,5,25,0.766538885436861,0.5353766257628914,0.9273255325532552,model_cling_AD_fast_new,,0.8206882127116835,0.63112893433563
100,25,"[400, 400, 400]",0.2,0.2,6,25,0.9867540786894727,0.9875023492327359,0.957411101110111,model_cling_AD_fast_new,,0.8276841650361014,0.6450179565770341
100,25,"[400, 400, 400]",0.2,0.2,8,25,0.9892468139799782,0.9895736695058639,0.9239551155115511,model_cling_AD_fast_new,,0.7638714301995938,0.6251673572452425
100,25,"[400, 400, 400]",0.2,0.2,7,25,0.9913397339599785,0.9926030390171681,0.9175589558955894,model_cling_AD_fast_new,,0.7634861511561479,0.6257967162917604
100,25,"[400, 400, 400]",0.2,0.2,9,25,0.9909766704500717,0.991712007623857,0.901083228322832,model_cling_AD_fast_new,,0.762035014555191,0.6114503599238601
100,25,"[400, 400, 400]",0.2,0.2,11,25,0.9921353077159861,0.9927267522003248,0.9336328832883286,model_cling_AD_fast_new,,0.7702646269197734,0.6237832982616638
100,25,"[400, 400, 400]",0.2,0.2,10,25,0.9816885068264778,0.9821438952881942,0.9679870387038702,model_cling_AD_fast_new,,0.8692519075170473,0.6508839236285365
100,25,"[400, 400, 400]",0.2,0.2,12,25,0.9842607526113717,0.9844866682073452,0.920013921392139,model_cling_AD_fast_new,,0.7751443211035429,0.6230722195302993
100,25,"[400, 400, 400]",0.2,0.2,13,25,0.9881994710080972,0.9908401783235488,0.9766466246624661,model_cling_AD_fast_new,,0.8709338076867306,0.6451057377511022
100,25,"[400, 400, 400]",0.2,0.2,15,25,0.9906511271589524,0.995063436652464,0.9285736573657366,model_cling_AD_fast_new,,0.7860723369488213,0.6161140340952571
100,25,"[400, 400, 400]",0.2,0.2,14,25,0.9873746032999021,0.9880180560179838,0.9262871887188718,model_cling_AD_fast_new,,0.8042509920553089,0.6261136697388915
100,25,"[400, 400, 400]",0.2,0.2,16,25,0.9843241195525784,0.9833833357508619,0.9036855685568556,model_cling_AD_fast_new,,0.776100053065309,0.6203397695602874
100,5,"[400, 400, 400]",0.0,0.2,0,5,0.4237607374149494,0.44153432703910866,0.7492781278127812,model_cling_AD_fast_new,,0.41904088626857033,0.534207886432047
100,25,"[400, 400, 400]",0.2,0.2,17,24,0.9661047700708424,0.9666053491210056,0.9598396639663964,model_cling_AD_fast_new,,0.8791859361665839,0.6473322527397988
100,5,"[400, 400, 400]",0.0,0.2,1,5,0.7061973460631732,0.8127487557356592,0.982101410141014,model_cling_AD_fast_new,,0.6043542610845023,0.6690338394513593
100,25,"[400, 400, 400]",0.2,0.2,18,25,0.9911262436052227,0.9922150070050545,0.9823015901590157,model_cling_AD_fast_new,,0.912457432467931,0.6610764539907329
100,5,"[400, 400, 400]",0.0,0.2,2,4,0.41156814816878323,0.420251460556494,0.6862790279027902,model_cling_AD_fast_new,,0.3412255715229833,0.5090171557858579
100,5,"[400, 400, 400]",0.0,0.2,3,4,0.6718461775991177,0.8089519665267331,0.8555799579957994,model_cling_AD_fast_new,,0.4999629499148524,0.6104031136098904
100,5,"[400, 400, 400]",0.0,0.2,4,4,0.6780061361564877,0.8460341336663362,0.8449300930093008,model_cling_AD_fast_new,,0.4180716694943165,0.6240042876349985
100,5,"[400, 400, 400]",0.0,0.2,5,2,0.4103343001250667,0.44215629686020985,0.46412241224122397,model_cling_AD_fast_new,,0.22441975209158763,0.5255175898184342
100,25,"[400, 400, 400]",0.2,0.2,19,25,0.9830858087529557,0.983205004554598,0.9676318031803178,model_cling_AD_fast_new,,0.8496598165297697,0.6523519018639458
100,5,"[400, 400, 400]",0.0,0.2,6,2,0.5826125293039691,0.6475058561987416,0.450061806180618,model_cling_AD_fast_new,,0.34655254500150423,0.444666978591656
100,5,"[400, 400, 400]",0.0,0.2,7,5,0.38971505115701605,0.3441759387927147,0.7410861086108611,model_cling_AD_fast_new,,0.4687897885593706,0.5240679198410536
100,5,"[400, 400, 400]",0.0,0.2,8,4,0.4016108816149638,0.40017676829255633,0.6892937293729372,model_cling_AD_fast_new,,0.3809018512032622,0.5294517170635663
100,5,"[400, 400, 400]",0.0,0.2,9,4,0.4764239349055977,0.5348090421492957,0.6687932793279326,model_cling_AD_fast_new,,0.36695428837103783,0.4996012694599498
100,5,"[400, 400, 400]",0.0,0.2,10,4,0.5674095853448403,0.5832558363826312,0.7672727272727273,model_cling_AD_fast_new,,0.4348778580299098,0.5793335507546669
100,5,"[400, 400, 400]",0.0,0.2,11,4,0.5363211523565732,0.6258026933714963,0.6517107710771077,model_cling_AD_fast_new,,0.41203968365209703,0.5283161730441293
100,5,"[400, 400, 400]",0.0,0.2,12,5,0.3587243245203027,0.3687371228931232,0.7403636363636363,model_cling_AD_fast_new,,0.27051288092341375,0.5258750303761064
100,5,"[400, 400, 400]",0.0,0.2,14,3,0.44092899966054455,0.5200729431335733,0.639135913591359,model_cling_AD_fast_new,,0.45126693661207606,0.4885225311600933
100,5,"[400, 400, 400]",0.0,0.2,13,2,0.4861044873069367,0.48104163205810324,0.4481824182418242,model_cling_AD_fast_new,,0.3180573200826365,0.4622906869516763
100,5,"[400, 400, 400]",0.0,0.2,15,4,0.3642921169542294,0.3531482105914707,0.5829342934293429,model_cling_AD_fast_new,,0.3562144283178036,0.4878206323739107
100,5,"[400, 400, 400]",0.0,0.2,16,4,0.6289618310964934,0.6280993654623419,0.7746054605460545,model_cling_AD_fast_new,,0.5557541307371887,0.5483700341157066
100,5,"[400, 400, 400]",0.0,0.2,18,3,0.3904735528889967,0.388075684671214,0.6702454245424542,model_cling_AD_fast_new,,0.33664270307553223,0.5508470183699703
100,5,"[400, 400, 400]",0.0,0.2,17,5,0.5688164877363394,0.5169041225543509,0.9385658565856584,model_cling_AD_fast_new,,0.5973802410364975,0.6429855306725235
100,5,"[400, 400, 400]",0.0,0.2,19,5,0.7859385695802391,0.9609585094316065,0.9997479747974797,model_cling_AD_fast_new,,0.6417492977358699,0.6731719907083732
100,5,"[400, 400, 400]",0.4,0.2,0,5,0.8274271701407954,0.8312480723956617,0.8908658865886586,model_cling_AD_fast_new,,0.7059357489351981,0.62375200889104
